53033006200,2437426,239356,Census Tract 62,Washington,King County,112161,28652,138580,83195,199531,93056,74570,22133,238207,83068,107222,162192,99531,155364,,,246250,54758,,,,,250001,,,,,,,,,,,,,,,,233750,193646,54861,327937,,,,,,,,,,,,,99100,29288,113750,46802,101071,158749,,,130278,138727,,,76250,26030,161136,43370,80000,30709,42500,59988,182656,125172,,,,,,,,,,,,,,,51344,897,52656,6981,,,,,,,,,,,,,57,35.455200426145,135.5,209.050305181888,,,121.5,224.767433704613,,,,,65.4,9.92282288871917,,,,,73.1,,,,,,,,,,,,,,,,22,18.2008445540444,96,573.875436185191,,,,,,,,,,,,,,
53033006300,2610569,3533560,Census Tract 63,Washington,King County,106276,29502,136719,81237,200917,63407,72400,57371,245927,72495,,,,,,,250001,,,,,,,,,,,,,,,,,,,,,,197212,193203,,,,,,,,,,,,,,,97500,21243,122614,128693,130804,157793,,,,,97188,65119,,,135714,35818,,,,,107237,159240,,,,,,,,,,,,,,,73553,98693,,,,,,,,,,,,,,,61,61.0887635373025,180.7,164.330006223345,,,,,,,,,54.3,,,,,,,,,,,,,,,,,,,,,,37.3,34.1960629372362,,,,,,,,,,,,,,,,
53033006400,903649,0,Census Tract 64,Washington,King County,123472,32573,150341,44704,250001,,127750,49492,195865,34452,,,,,,,250001,,126094,165258,,,250001,,,,,,,,,,,,,,,,109792,88276,,,,,,,,,,,,,,,105269,27152,106029,12957,74038,6494,183565,90150,,,117500,73055,,,,,109375,223860,,,91597,225757,,,,,,,,,,,,,,,250001,,54091,13648,,,,,,,,,,,,,42.4,,58,23.0209187931815,93.7,42.9731376667046,,,,,,,,,86.7,136.362757978381,,,36.6,,,,,,,,,,,,,,,,227.7,,,,,,,,,,,,,,,,,
53033006500,1147619,0,Census Tract 65,Washington,King County,105183,24034,148796,18794,167719,34503,64364,4796,160213,6182,105833,48960,,,,,,,61607,98800,,,218750,,242012,,,,,,,,,,,,,,109167,70962,93750,144421,,,,,,,,,,,,,91607,12451,168750,52473,90458,31815,113068,37026,110804,69544,73167,42733,,,91250,61911,66833,23092,82031,9444,101122,15860,,,,,,,,,,,,,,,46200,116631,,,,,,,,,,,,,,,100.6,23.460765616722,140.5,48.3077384929891,70.6,22.9494853211809,104.7,44.4077286073986,,,,,,,108.5,177.967377824647,,,46.2,51.654388387666,,,,,,,,,,,,,,,42.3,103.234747392015,,,,,,,,,,,,,,,,
53033006600,1117109,831139,Census Tract 66,Washington,King County,88026,16108,120326,33412,89944,227514,104706,70299,144706,44155,100441,68431,66283,14636,,,,,,,,,,,,,,,,,,,,,,,,,165495,36320,,,,,,,,,,,,,41319,22312,71891,10670,115625,105024,71250,19906,,,,,,,,,,,71094,27981,65938,16154,65500,8054,,,,,,,,,,,,,,,82132,120952,105833,63957,,,,,,,,,,,,,128.6,345.502911860202,68,49.4844983035407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6,72.2688742789622,,,,,,,,,,,,,,,,
53033006800,718106,0,Census Tract 68,Washington,King County,93397,7012,101806,25588,201477,87049,151500,45925,141944,108832,64560,34314,,,,,,,,,,,,,,,,,,,,,,,,,,,102969,176260,,,,,,,,,,,,,,,92556,8466,86875,13883,99688,109639,115139,64906,110507,14381,,,,,95375,26754,,,73229,8006,137500,164204,,,,,,,,,,,,,,,93594,265675,85455,53173,,,,,,,,,,,,,43.1,19.8632608229038,65.8,69.5658379276725,81.1,77.1941870395548,171.2,93.6648421503046,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,205.821444454326,,,,,,,,,,,,,,,,
53033006900,905121,0,Census Tract 69,Washington,King County,101174,17389,117481,16958,157599,36210,116101,11884,135769,61190,,,56471,779,,,80694,77768,,,,,,,,,,,,,,,,,,,,,151932,134257,,,,,,,,,,,,,,,83676,28308,163371,96168,69821,77851,,,,,,,21875,43191,,,84632,383606,97966,13097,,,,,,,,,,,,,,,52813,6331,126932,72589,61797,20224,,,,,,,,,,,,,103.7,56.1805167501199,60.1,66.7713994962745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,87.9372137636268,,,,,,,,,,,,,,,,
53033007600,571882,0,Census Tract 76,Washington,King County,79013,14997,102750,28448,88365,165266,250001,,140061,39585,110875,34489,,,,,,,60909,14927,116354,29985,61000,,35366,,,,,,,,42143,4284,,,,,134342,59716,,,,,,,,,,,,,,,67380,8705,120132,81053,115938,14192,21890,38294,,,,,65489,12093,,,,,70610,9157,66899,39545,,,,,,,,,,,,,,,48639,20268,61656,8839,,,,,,,,,,,,,135.9,270.301206750904,46.4,,15.6,26.9817723217345,,,,,,,,,,,60.7,17.507509544121,109.7,12.6397694077304,,,,,,,,,,,,,,,36.2,22.0593695020776,,,,,,,,,,,,,,,,
53033007700,1058322,0,Census Tract 77,Washington,King County,96641,19473,121400,26905,168640,40045,84943,30849,167713,7094,,,140893,72793,,,,,,,,,79321,,113958,,,,,,,,,,,,,,134803,48222,,,,,83965,13325,,,,,,,,,69315,19024,145921,58082,112578,54782,125208,20873,,,94100,54171,,,,,54979,17043,,,69455,144351,,,,,,,,,,,,,,,32432,39310,52313,27409,,,,,,,,,,,,,86.5,27.6412480823852,132.5,42.9249908522401,74.7,12.038383024103,,,66.8,16.9581245299744,,,,,,,,,87.6,131.502568099251,,,,,,,,,,,,,,,24.1,27.8621352574706,,,,,,,,,,,,,,,,
53033007800,2097740,3632914,Census Tract 78,Washington,King County,125112,46330,127356,61690,195486,98321,77296,64208,186765,62146,,,96125,83844,,,215938,224750,,,,,83162,,99815,,,,,,,,,,,,,,250001,,,,,,,,,,,,,,,,98409,49866,159583,111695,71563,41566,,,,,,,,,186250,106004,147578,168759,,,186667,212347,,,,,,,,,,,,,,,123398,47110,,,,,,,,,,,,,,,81.6,39.7348397783995,92.6,93.8423523959961,,,,,,,,,86.3,102.316801353478,,,,,224.5,371.188498390591,,,,,,,,,,,,,,,49.4,,,,,,,,,,,,,,,,,
53033008002,234314,0,Census Tract 80.02,Washington,King County,87825,27437,90714,51371,111985,117632,126648,4177,139559,21945,74305,40926,,,,,,,,,65461,2825,,,,,,,,,,,,,,,,,117930,56421,,,,,,,,,,,,,,,81528,20271,88507,27115,97386,56077,157778,46058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31989,25277,,,,,,,,,,,,,79,86.4789797835663,76.9,44.2051519173338,113.1,27.8052832398169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033008200,375785,0,Census Tract 82,Washington,King County,95867,25546,97092,30799,228240,113828,95995,2428,131111,33549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78910,63784,126646,31597,,,140508,136203,,,,,,,,,41848,40687,,,239922,108807,,,,,,,,,,,,,,,39767,202887,45556,15134,,,,,,,,,,,,,55.5,30.942649312631,,,107.2,100.199064231795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033008300,237955,0,Census Tract 83,Washington,King County,103835,19730,109477,18925,131094,47645,72539,27584,151747,14140,,,,,,,,,,,116450,46785,,,,,,,,,,,,,,,,,69712,31315,,,,,,,,,,,,,,,85549,29272,123011,45880,57303,95219,107417,87301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,7.86219615210088,79,127.782551448717,70.8,57.1512508502741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033008500,450978,0,Census Tract 85,Washington,King County,62394,12462,62074,10042,78011,114268,54659,69577,105938,45285,73000,48204,,,,,,,58409,36305,,,,,,,,,,,,,34973,13341,,,,,42292,25711,,,,,,,,,,,,,,,71667,25245,,,71181,25135,,,,,,,,,,,,,,,86053,63921,,,,,,,,,,,,,,,,,48073,22864,,,,,,,,,,,,,,,130.2,172.030183738332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033008600,711350,0,Census Tract 86,Washington,King County,61394,7546,82935,41328,175764,133694,128942,34261,125667,31319,91765,104222,,,,,,,103173,28381,130313,92599,48040,,114479,,,,,,,,57917,44353,,,,,42111,25262,44054,37884,,,,,,,,,,,,,56410,6740,68393,46241,90398,78754,208056,133246,,,,,,,,,51821,11949,250001,,56369,18185,,,,,,,,,,,,,50893,14967,29238,37295,57941,33304,,,,,,,,,,,,,38.9,39.6003542546317,70.1,58.1670044182146,165.6,97.6732338079825,,,,,,,,,50.2,18.0285929383756,191.8,,117.3,282.165472461336,,,,,,,,,,,,,,,69.4,78.1582191875207,131.5,136.041128970512,,,,,,,,,,,,,,
53033008700,732385,0,Census Tract 87,Washington,King County,77883,4919,87292,17734,110375,52249,94615,36730,172143,52971,103750,134679,,,,,250001,,,,78571,32438,74595,,141947,,,,,,,,46110,401,,,,,102813,89296,,,,,,,,,,,,,,,72616,13882,102569,35444,74360,13847,,,,,126250,55336,62557,5748,,,78271,7547,62500,45940,122083,27052,,,,,,,,,27976,19461,,,,,40938,56413,33088,15541,,,,,,,,,,,,,92.9,54.4638527008973,78.6,33.8384126853617,,,,,,,,,,,,,79.5,48.3753513001717,163.7,313.535468415451,,,,,,,,,60.7,42.2022969678219,,,,,39.8,42.59907201472,,,,,,,,,,,,,,,,
53033008800,948581,0,Census Tract 88,Washington,King County,85497,8204,93173,22040,119274,79267,106250,38538,172679,26739,94038,57005,,,,,157125,273082,,,61731,7637,250001,,,,,,,,,,40333,17818,,,,,80536,36143,81250,79628,,,,,,,,,,,,,75865,18648,155125,82904,93750,29357,97857,102299,,,49028,37560,44954,46728,164091,154006,100781,75478,,,63523,60536,,,,,,,,,,,,,,,60563,20172,45278,23148,,,,,,,,,,,,,130.1,110.91446066697,88.2,42.2808638025638,56.7,58.5887775531476,,,,,,,104.4,206.278437244754,,,,,25.4,,,,,,,,,,,,,,,,75.2,42.02745403881,55.7,61.5986376833847,,,,,,,,,,,,,,
53033008900,1270033,1798066,Census Tract 89,Washington,King County,82596,24242,102647,24645,121638,69126,78170,15650,167177,25884,86992,21746,,,,,157813,128506,,,99792,422140,146136,,52231,,,,,,,,44357,23718,,,,,70851,20356,29342,16923,,,,,,,,,,,,,63576,11999,140991,42589,100750,37089,,,,,,,,,,,,,106667,107563,98346,41192,,,,,,,,,16833,68376,,,,,36250,6707,29612,15242,,,,,,,,,,,,,115.9,74.5982084402316,128.9,39.8165375367608,,,,,,,,,,,,,106.9,464.832833931164,67.3,14.6963073017471,,,,,,,,,37.9,152.807906041174,,,,,51.2,17.4840749854352,100.9,78.0147067792107,,,,,,,,,,,,,,
53033009000,855872,0,Census Tract 90,Washington,King County,83092,23289,73947,33778,74250,208658,66250,71035,146250,74341,,,,,92974,3000,,,,,,,,,,,,,,,,,,,,,,,57969,20154,63696,19822,,,,,,,,,,,,,84211,20497,125926,49233,95721,26117,,,,,,,51250,48223,113036,109177,108182,29021,,,73854,28961,,,,,,,,,,,,,,,51500,92217,47639,14210,,,,,,,,,,,,,169.6,481.194184591219,144.5,159.857221173578,,,,,,,55.1,51.8366823988605,,,,,,,,,,,,,,,,,,,,,,,88.8,156.052516384146,74.8,32.239905865553,,,,,,,,,,,,,,
53033009100,410621,0,Census Tract 91,Washington,King County,58938,12418,58208,6151,58448,22190,75641,13601,112466,33193,71364,45398,,,,,,,,,59758,87662,,,,,,,,,,,31375,12687,,,,,,,83088,45073,,,,,,,33654,18562,,,,,66509,23015,,,65517,32363,250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72250,35090,,,,,,,24155,6692,,,,,,,86.6,39.8496574929339,222.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,63.3142952473428,,,,,,,71.8,44.300952131497,,,,,,
53033009200,338451,154864,Census Tract 92,Washington,King County,54698,22481,65144,23379,150393,77039,,,44439,169505,,,,,,,,,,,,,,,,,,,,,,,32277,17442,,,,,,,,,,,,,,,,,67864,32360,,,43125,14790,87375,40174,54483,55347,,,,,,,,,,,41213,5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,39.990801652384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033009300,9444110,639051,Census Tract 93,Washington,King County,83879,11340,81212,10135,76197,9042,,,137031,50469,141071,104332,,,,,118409,192230,,,53854,163312,82639,,22364,,,,,,,,,,,,,,39853,12729,93750,79465,,,,,,,,,,,,,93333,21934,112039,79358,104375,28854,,,,,,,,,,,,,96786,57917,120991,41401,,,,,,,,,,,,,,,34167,84990,58839,7840,,,,,,,,,,,,,147,102.676439201191,,,,,,,,,,,,,,,179.7,555.507297707853,146.4,30.6593798504941,,,,,,,,,,,,,,,85.7,211.493409152408,62.8,53.85169053728,,,,,,,,,,,,,,
53033009400,1686311,0,Census Tract 94,Washington,King County,73889,16007,75094,23481,150156,92381,49755,107481,113843,14302,146964,26859,,,,,,,82609,26446,58015,58404,,,,,,,,,,,27188,24134,,,,,175515,259385,37269,5029,,,127949,63717,,,,,46310,932,,,72869,23328,96296,9693,95699,4428,166287,84662,,,,,,,,,,,,,72100,42538,,,,,,,,,31538,2002,,,,,27972,9195,43125,10188,,,,,,,,,,,,,64.1,39.9799034475654,192.3,415.59014293412,146.1,72.0677979871277,,,,,,,,,,,,,,,,,,,,,,,116,103.232532884866,,,,,15.9,24.1282692414312,115.7,22.4383626580121,,,,,,,,,,,,,,
53033009500,2597717,2916270,Census Tract 95,Washington,King County,91397,24684,114554,25176,131406,28076,112500,42382,140223,28069,105104,111091,,,,,,,34531,11396,196207,20228,,,,,,,,,,,,,,,,,67411,178299,,,,,,,,,49135,62343,130491,125059,,,65893,25287,141103,38906,119375,87740,132857,101065,,,,,71382,43633,,,51700,14696,,,,,,,,,,,,,33125,12933,,,,,,,44926,19658,,,,,,,,,,,,,107.4,18.7147932198444,106.1,66.9671793819038,94.7,69.5343545781166,,,,,,,,,149.7,65.2128443744719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033009600,1906922,1385222,Census Tract 96,Washington,King County,113234,9315,117841,28352,155833,49991,113918,10003,207667,140732,110568,45184,,,,,,,,,98833,132959,250001,,,,,,,,,,,,,,,,56691,160190,206150,87217,,,83264,31316,,,,,,,,,79321,37291,116806,42533,74375,26855,,,,,131184,87326,,,,,73744,411,,,143257,91918,,,,,,,,,,,,,,,250001,,46941,20288,,,,,,,,,,,,,75,12.9136689725683,65.3,22.8662720157061,,,,,,,,,,,,,,,57.3,,,,,,,,,,,,,,,,441,,22.8,2.0117745883517,,,,,,,,,,,,,,
53033009701,1861358,1607123,Census Tract 97.01,Washington,King County,92500,11316,94886,23231,110647,29459,85577,32383,135945,110903,,,,,,,,,76888,25673,91766,2637,,,,,,,,,,,,,,,,,213368,34828,,,,,64342,56709,,,,,74286,43896,,,81900,20402,113750,48748,147850,66724,54118,31321,,,,,,,,,,,,,124688,38466,,,45333,20918,,,,,,,,,,,,,44328,5837,,,,,,,,,,,,,102.8,34.5234629659692,172.8,42.4866089825903,39.8,39.8181890300485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033009702,2220441,0,Census Tract 97.02,Washington,King County,111087,7172,110202,9815,183125,46345,89750,14544,136912,33030,113750,36864,,,,,,,,,62891,88045,,,,,,,,,,,,,,,,,108018,35644,,,,,129231,104487,,,26328,24306,,,,,112772,9050,128221,10304,119821,33558,138583,99005,,,,,,,117167,298287,,,108583,210101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39609,14148,,,70,18.5920202497498,133.5,30.4958664423571,101.2,68.0649911579092,,,,,,,,,,,172.7,230.611165766722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033009900,6565170,2370735,Census Tract 99,Washington,King County,74512,6653,83953,29928,52824,63257,79550,75817,127545,30804,108750,97098,,,,,132891,95480,,,74176,65751,,,,,,,,,,,,,,,,,74423,55015,68929,46255,,,60481,10877,,,69813,129536,,,,,69970,9874,72083,10781,88750,20032,82457,82116,,,,,,,66458,11688,43500,13238,,,86210,2092,,,,,,,,,,,,,,,83125,39395,22308,19317,,,,,,,,,,,,,136.5,164.679680620658,111.6,109.270858378426,64.6,62.4599864697831,,,,,,,50,36.9917202329151,,,,,,,,,,,,,,,,,,,,,111.7,98.0767774526953,32.4,17.7118647564745,,,,,,,,,,,,,,
53033010001,2327512,0,Census Tract 100.01,Washington,King County,63681,18042,73929,7258,111429,101246,,,75714,54291,117222,116085,,,,,,,,,64659,98235,,,,,,,,,,,38958,3349,,,,,69375,47513,67195,11399,,,,,,,,,,,,,41125,8542,74875,54344,103875,52075,,,,,,,,,,,64107,47008,,,85341,35186,,,34438,11810,,,,,,,,,,,,,22375,34969,,,,,,,,,,,,,67.2,78.1420583046819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,51.7335919758332,,,,,,,,,,,,,,
53033010002,948077,0,Census Tract 100.02,Washington,King County,66277,12658,64958,15885,148409,166018,126250,41382,152273,71515,63750,25883,55125,71274,,,,,100000,69063,46648,12530,198295,,90304,,,,,,,,30865,14064,42396,30079,,,66146,37688,66023,39587,,,,,,,,,,,,,68250,16666,85833,4627,,,102813,29729,,,81932,18796,68750,23895,88989,643,64750,26946,,,,,,,47991,32361,,,,,,,,,26213,1844,44844,184688,19688,70376,,,,,,,,,,,,,57.8,64.7727995315934,,,67.5,37.2384898950878,,,148.6,195.172334010821,,,,,64.8,52.2093152618913,,,,,,,,,,,,,,,,,,,67.8,276.527748077849,29.8,105.082883214331,,,,,,,,,,,,,,
53033010200,2795533,2076618,Census Tract 102,Washington,King County,90060,8593,95917,12525,143750,47591,103580,40815,207833,161590,74844,71521,68393,20335,,,101490,37737,,,77222,91748,94453,,273478,,,,,,,,36121,962,,,,,94125,17017,55848,40203,,,,,,,,,,,,,83615,11492,146389,85099,137500,6890,,,,,72159,30236,,,59271,18807,81250,36353,198226,105200,91389,63328,,,,,,,,,,,,,,,179125,42626,80156,76867,,,,,,,28606,12108,,,,,101.8,48.6609258475577,132.7,52.7295603958368,,,,,105.5,31.1510987252893,,,58.4,28.5471931902533,,,256.7,334.025739790198,96.8,288.057690768587,,,,,,,,,,,,,,,190.3,29.4470570704273,143.5,90.9336145037378,,,,,,,,,,,,,,
53033010401,1629874,0,Census Tract 104.01,Washington,King County,54154,18099,52902,24223,105156,68351,66250,98549,158625,32661,82125,112808,,,,,,,,,98750,67165,,,,,,,,,,,,,,,54605,28638,,,,,,,,,,,38304,57422,36708,8797,,,56250,19390,69904,24018,98750,20377,250001,,,,,,,,,,27332,17622,,,91174,1167,,,,,,,,,38750,3827,,,43625,14811,24821,43091,52708,32251,,,,,,,,,,,,,66.5,48.8747237709455,149.1,223.849659105158,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,49.9130199960083,,,,,,,,,,,,,,,,,,
53033010402,1742875,0,Census Tract 104.02,Washington,King County,55400,7733,50343,10685,160268,142294,196023,34460,94306,33296,136250,58476,,,,,,,44773,81027,54107,72234,110139,,30575,,,,,,,,36739,18905,,,,,43625,49917,47260,39612,,,51667,25508,47000,13502,40875,24118,,,33565,1335,60363,3900,166607,122116,65417,22590,,,,,,,,,,,56786,5001,41688,19881,64844,43977,,,,,,,,,,,53942,19932,43450,31361,34917,60790,64688,5507,,,,,,,60712,21613,,,,,104,119.684337062916,33.4,9.91909120704245,,,,,,,,,,,126.8,229.801188587166,77,109.225713404374,58.9,36.4304125318328,,,,,,,,,,,,,,,80,105.024147906245,136.9,115.316566254899,,,,,,,148.5,102.355024086762,,,,,,
53033010701,1457384,3664,Census Tract 107.01,Washington,King County,74069,5890,86289,14544,131850,29312,130433,40981,122321,42943,89531,28561,,,,,,,,,24700,82438,110370,,74440,,,50994,,1585,,,44706,7715,,,,,63625,35299,43846,154404,,,95833,55146,,,,,,,,,65554,8176,121406,52825,59554,10453,,,,,,,,,,,,,49583,68481,86667,56863,,,31736,7659,,,,,,,,,,,59375,15950,65625,12977,,,,,,,,,,,,,92.1,34.4401825684776,45.7,16.4323300615824,,,,,,,,,,,,,200.7,725.086636534359,78.5,73.8866505497701,,,,,,,,,,,,,,,93.3,57.523682545143,149.7,527.899849135905,,,,,,,,,,,,,,
53033010702,780116,0,Census Tract 107.02,Washington,King County,102188,23767,106366,29964,106314,37157,130795,29696,129184,9466,,,,,,,124375,75502,,,,,,,,,,,,,,,,,,,,,119375,38520,,,,,,,,,43266,2929,2499,,,,97000,38300,129167,49815,117639,8433,123036,65185,,,,,,,,,22174,129823,,,136082,6929,,,31250,27140,,,,,,,,,,,69000,20957,46964,80626,,,,,,,,,,,,,121.5,19.8095513837136,89.9,21.4142054922988,95.2,49.974097992218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,25.6138506158404,,,,,,,,,,,,,,,,
53033010800,4140525,322633,Census Tract 108,Washington,King County,83076,4761,82355,7384,104519,48415,158730,948,144167,72565,110625,15446,102396,2850,,,,,52917,2457,185114,235913,138036,,195172,,,,,,,,,,,,,,80625,39825,37750,55737,,,72143,14692,85625,87145,77708,110060,60329,22802,,,83277,4512,68472,13031,119279,31030,,,,,77404,28850,,,,,64583,28090,,,83618,857,,,,,,,,,,,,,,,98458,4566,68409,26914,,,,,,,,,,,,,65.5,32.8073888928001,75.1,19.543767107413,,,,,75.6,28.0962606432716,,,,,122,52.7797955574588,,,60.6,85.653273556313,,,,,,,,,,,,,,,122.1,60.586099912953,181.2,276.897009072082,,,,,,,,,,,,,,
53033010900,5389781,414929,Census Tract 109,Washington,King County,67386,18078,85036,24522,170250,173234,138750,30657,153125,75341,88393,11516,,,,,,,,,86691,62073,,,,,,,,,,,,,,,,,,,72891,35631,,,34653,189577,,,,,,,,,55170,6294,58750,46154,75234,19422,,,,,,,,,,,29338,20988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,44.3603823905699,54.2,7.2391422496086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033011001,1080391,0,Census Tract 110.01,Washington,King County,44640,10089,42412,6576,74861,55085,,,140880,19757,147955,168468,,,,,,,,,,,,,,,,,,,,,9896,26016,,,,,28750,64675,42844,1784,,,45929,23365,,,43472,28876,,,,,59922,17344,76709,41878,59922,22424,,,,,,,,,,,,,,,83125,13702,,,,,,,,,,,,,,,,,40427,2819,,,,,,,,,,,,,102.5,93.8854634486935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4,5.27777411112506,,,,,,,,,,,,,,
