,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total Population for whom Poverty Status is Determined,Total Population for whom Poverty Status is Determined - Margin of Error,Population whose income in the past 12 months is below federal poverty level,Population whose income in the past 12 months is below federal poverty level - Margin of Error,Population whose income in the past 12 months is below federal poverty level under 6 years,Population whose income in the past 12 months is below federal poverty level under 6 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 6 to 11 years,Population whose income in the past 12 months is below federal poverty level 6 to 11 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 12 to 17 years,Population whose income in the past 12 months is below federal poverty level 12 to 17 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 18 to 59 years,Population whose income in the past 12 months is below federal poverty level 18 to 59 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 60 to 74 years,Population whose income in the past 12 months is below federal poverty level 60 to 74 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 75 to 84 years,Population whose income in the past 12 months is below federal poverty level 75 to 84 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 85 years and over,Population whose income in the past 12 months is below federal poverty level 85 years and over - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level,Population whose income in the past 12 months is at or above federal poverty level - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level under 6 years,Population whose income in the past 12 months is at or above federal poverty level under 6 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 6 to 11 years,Population whose income in the past 12 months is at or above federal poverty level 6 to 11 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 12 to 17 years,Population whose income in the past 12 months is at or above federal poverty level 12 to 17 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 18 to 59 years,Population whose income in the past 12 months is at or above federal poverty level 18 to 59 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 60 to 74 years,Population whose income in the past 12 months is at or above federal poverty level 60 to 74 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 75 to 84 years,Population whose income in the past 12 months is at or above federal poverty level 75 to 84 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 85 years and over,Population whose income in the past 12 months is at or above federal poverty level 85 years and over - Margin of Error,Percent of Population whose income in the past 12 months is below poverty level,Percent of Population whose income in the past 12 months is below poverty level - Margin of Error,Child Population (under 18 years) whose income in the past 12 months is below poverty level,Child Population (under 18 years) whose income in the past 12 months is below poverty level - Margin of Error,Percent of Children (under 18 years) whose income in the past 12 months is below poverty level,Percent of Children (under 18 years) whose income in the past 12 months is below poverty level - Margin of Error,Child Population (under 18 years) for whom Poverty Status is Determined,Child Population (under 18 years) for whom Poverty Status is Determined - Margin of Error,Population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level,Population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level,Population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level,Population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level,Population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level,Population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level,Population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is 2.00x and over (200% or more of) the federal poverty level,Population whose income in the past 12 months is 2.00x and over (200% or more of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level,Percent of population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level,Percent of population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is 2.00x and over (200% of) the federal poverty level,Percent of population whose income in the past 12 months 2.00x and over (200% of) the federal poverty level - Margin of Error,x,y,zip,tract
0,53033000300,1211013,0,Census Tract 3,Washington,King County,2837,372,223,133,45,52,8,12,0,13,151,100,18,22,0,13,1,5,2614,345,102,48,108,48,223,152,1788,223,334,136,49,31,10,14,7.9,4.5733459089327,53,55,10.9,10.6137485774044,486,175,121,101,102,72,32,38,11,20,63,48,109,124,2399,320,4.3,3.51589773886756,3.6,2.49372068872141,1.1,1.33125231487697,0.4,0.703134349987648,2.2,1.66668341340552,3.8,4.34168300660677,84.6,2.06956661284042,,,98133,53033000300
1,53033000402,1798938,0,Census Tract 4.02,Washington,King County,5124,673,175,108,0,18,38,60,0,18,90,66,3,5,10,16,34,40,4949,664,212,134,310,148,222,89,3000,595,485,142,374,225,346,183,3.4,2.05944152470945,38,65,4.9,8.19038431763242,782,228,79,61,96,90,21,25,144,125,139,111,117,99,4528,653,1.5,1.1731272396859,1.9,1.73911741945956,0.4,0.484921568438052,2.8,2.4114140591186,2.7,2.13677466647013,2.3,1.90866633860096,88.4,5.26271808279501,,,98133,53033000402
2,53033000500,2898252,953717,Census Tract 5,Washington,King County,3397,387,262,223,59,70,44,84,8,13,150,99,1,8,0,13,0,13,3135,389,287,166,205,104,294,106,1366,240,731,133,129,59,123,95,7.7,6.50554660337135,111,110,12.4,11.7761786406678,897,248,211,206,51,48,18,20,23,37,20,29,18,20,3056,405,6.2,6.02274674824676,1.5,1.40262175670114,0.5,0.585651894627081,0.7,1.08646168063838,0.6,0.851055438232923,0.5,0.585651894627081,90.0,6.09121210683947,,,98177,53033000500
3,53033000700,1294438,0,Census Tract 7,Washington,King County,5251,717,355,156,0,18,0,18,0,18,279,138,60,45,11,17,5,9,4896,712,333,142,168,83,204,139,3471,632,508,177,140,89,72,66,6.8,2.82380129609539,0,31,0.0,4.39716312056738,705,218,161,88,194,109,108,90,204,205,110,66,117,84,4357,643,3.1,1.62273493702838,3.7,2.0135623898138,2.1,1.69079425817337,3.9,3.8678100456601,2.1,1.22392279309268,2.2,1.57049707827405,83.0,4.64568818637585,,,98125,53033000700
4,53033000800,1141931,0,Census Tract 8,Washington,King County,2670,286,174,107,7,13,0,13,0,13,135,83,31,34,1,2,0,13,2496,247,133,62,181,53,132,49,1461,234,464,82,93,54,32,29,6.5,3.94622521237014,7,23,1.5,5.06624559458927,453,98,39,46,135,92,26,24,35,32,68,39,20,14,2347,256,1.5,1.71572713179043,5.1,3.40286214089378,1.0,0.892803824907957,1.3,1.19024810168107,2.5,1.43497261035113,0.7,0.518169167404292,87.9,1.80914257894339,,,98125,53033000800
5,53033000900,1004853,1849039,Census Tract 9,Washington,King County,2092,224,93,67,0,13,0,13,8,14,39,24,42,55,0,13,4,12,1999,213,98,42,122,47,82,38,965,123,545,148,122,41,65,39,4.4,3.16710631564567,8,23,2.6,7.3916132580588,310,77,71,62,22,27,5,8,6,9,48,68,22,33,1918,214,3.4,2.94130721975565,1.1,1.28570954399497,0.2,0.381551906908455,0.3,0.429112848387384,2.3,3.24118029843486,1.1,1.57341377742041,91.7,2.8758513075863,,,98125,53033000900
6,53033001000,954203,0,Census Tract 10,Washington,King County,2059,238,243,91,11,11,6,9,21,18,153,66,33,21,14,11,5,8,1816,221,127,53,169,51,107,55,972,155,346,90,32,17,63,64,11.8,4.20381660364026,38,23,8.6,4.87391411049084,441,95,156,80,87,47,51,50,4,6,59,71,15,28,1687,181,7.6,3.78539543955434,4.2,2.22979825652549,2.5,2.41142605172176,0.2,0.290537091539654,2.9,3.4323315505149,0.7,1.35727370428501,81.9,12.9216484198325,,,98125,53033001000
7,53033001100,1060685,0,Census Tract 11,Washington,King County,2698,331,128,74,9,15,9,15,10,16,83,50,17,21,0,13,0,13,2570,336,142,73,193,92,89,56,1555,251,352,115,197,102,42,46,4.7,2.68030372769966,28,27,6.2,5.68855131386326,452,133,70,50,58,52,8,12,0,13,23,20,0,13,2539,335,2.6,1.8256845291235,2.1,1.90922349254407,0.3,0.443283766816102,0.0,0.481838398813936,0.9,0.733874977920551,0.0,0.481838398813936,94.1,4.56915244940736,,,98125,53033001100
8,53033001300,1180877,0,Census Tract 13,Washington,King County,4709,611,471,181,0,13,0,13,0,13,309,137,135,94,23,38,4,9,4238,579,320,136,66,62,92,72,3004,548,562,153,178,91,16,22,10.0,3.61798226091231,0,23,0.0,4.81171548117155,478,167,153,84,318,148,215,226,257,185,282,174,116,100,3368,576,3.2,1.73328636587336,6.8,3.01830726374834,4.6,4.76261769657126,5.5,3.86429969620568,6.0,3.61242956349331,2.5,2.09940160280492,71.5,7.96854700633743,,,98133,53033001300
9,53033001400,2152767,213389,Census Tract 14,Washington,King County,5190,669,486,373,0,18,0,18,0,18,451,372,8,9,0,18,27,35,4704,631,225,96,401,127,220,99,3013,527,583,148,250,151,12,20,9.4,7.08480876708858,0,31,0.0,3.66430260047281,846,190,100,130,386,357,17,29,73,74,66,55,74,60,4474,617,1.9,2.49247317377482,7.4,6.81147739003237,0.3,0.557169357846204,1.4,1.41424442874367,1.3,1.04697565283534,1.4,1.14136646925259,86.2,4.22570967164487,,,98133,53033001400
10,53033001500,1167711,526885,Census Tract 15,Washington,King County,2795,359,220,104,0,13,25,38,8,12,109,62,13,16,11,18,54,46,2575,329,97,53,107,45,171,67,1376,146,598,257,188,74,38,37,7.9,3.58094816172327,33,42,8.1,10.0814724240519,408,105,138,96,82,58,22,33,0,13,32,29,0,13,2521,337,4.9,3.37565073287092,2.9,2.04063261908122,0.8,1.17634324705971,0.0,0.465116279069767,1.1,1.02709307302569,0.0,0.465116279069767,90.2,3.34069108605795,,,98117,53033001500
11,53033001600,2020358,320118,Census Tract 16,Washington,King County,4707,576,83,58,0,13,0,13,7,11,67,51,0,13,0,13,9,15,4624,569,349,91,469,157,283,107,2672,388,604,125,179,70,68,46,1.8,1.21316682055023,7,21,0.6,1.89144815444191,1108,212,38,35,45,35,41,64,122,78,43,39,0,13,4418,570,0.8,0.736981497662906,1.0,0.734312520629406,0.9,1.35549262162618,2.6,1.62646982585432,0.9,0.820977134750013,0.0,0.276184406203527,93.9,3.83670075351023,,,98117,53033001600
12,53033001701,892768,0,Census Tract 17.01,Washington,King County,4244,621,211,142,24,37,12,20,12,21,146,97,17,27,0,13,0,13,4033,639,161,198,67,101,231,115,3201,474,307,103,55,46,11,25,5.0,3.26585590836507,48,47,9.5,7.9537898780515,507,255,104,78,107,127,201,304,207,117,119,107,21,33,3485,669,2.5,1.80257110740621,2.5,2.969632854907,4.7,7.12945169805228,4.9,2.66285035836222,2.8,2.48759849901964,0.5,0.774190047502729,82.1,10.2035445621642,,,98103,53033001701
13,53033001702,1280220,0,Census Tract 17.02,Washington,King County,5141,634,296,163,0,18,0,18,11,21,121,81,124,120,0,18,40,63,4845,602,401,176,163,75,159,95,3256,533,719,234,106,88,41,66,5.8,3.09006041562359,11,33,1.5,4.47423031124927,734,216,187,124,109,69,24,34,202,214,96,69,62,76,4461,668,3.6,2.36990244419077,2.1,1.31643611825279,0.5,0.658839350091207,3.9,4.13431512390138,1.9,1.32224774818602,1.2,1.47081131305796,86.8,7.37026049221792,,,98117,53033001702
14,53033001800,946085,0,Census Tract 18,Washington,King County,5002,638,305,258,0,18,0,18,5,15,281,250,19,32,0,18,0,18,4697,457,292,104,192,77,163,117,3736,471,168,85,38,46,108,98,6.1,5.09896424640953,5,30,0.8,4.59651488906664,652,177,270,245,35,38,95,89,135,111,68,63,123,105,4276,442,5.4,4.84941092090746,0.7,0.754435475601031,1.9,1.76272050986502,2.7,2.19224892169228,1.4,1.24750313578363,2.5,2.07559651870267,85.5,14.0346788518544,,,98103,53033001800
15,53033001900,1667272,0,Census Tract 19,Washington,King County,4950,388,389,148,17,14,40,46,23,38,245,102,46,38,11,19,7,12,4561,353,283,87,177,69,199,68,3033,213,523,225,192,104,154,87,7.9,2.92575751985787,80,61,10.8,7.98031451479561,739,144,202,141,187,93,106,71,92,75,75,59,95,67,4193,319,4.1,2.83046807053171,3.8,1.85530557590071,2.1,1.42448822615911,1.9,1.50813147640256,1.5,1.18598761245931,1.9,1.34514968552549,84.7,9.2528925222512,,,98115,53033001900
16,53033002000,1103313,28680,Census Tract 20,Washington,King County,4180,558,619,458,0,13,0,13,0,13,462,397,43,99,114,263,0,13,3561,418,288,107,243,101,222,91,2128,342,513,77,55,40,112,168,14.8,10.7771320764012,0,23,0.0,3.05444887118194,753,174,171,135,448,459,51,36,68,63,88,82,21,23,3333,413,4.1,3.18315937663176,10.7,10.8872543277531,1.2,0.845702852434346,1.6,1.49144956924489,2.1,1.94148732452305,0.5,0.546136793590361,79.7,14.5231885014734,,,98115,53033002000
17,53033002100,1365468,0,Census Tract 21,Washington,King County,4570,535,217,119,22,36,0,13,0,13,172,97,21,26,2,7,0,13,4353,538,367,136,194,64,259,159,2760,390,501,130,142,75,130,139,4.7,2.54391317549524,22,40,2.6,4.69992379842439,842,223,92,64,125,96,53,61,83,95,68,45,84,64,4065,524,2.0,1.38046512826694,2.7,2.0761080774012,1.2,1.32786937418919,1.8,2.0678727257864,1.5,0.969152671767904,1.8,1.3838075752962,88.9,4.79973604140799,,,98115,53033002100
18,53033002200,2804076,1154953,Census Tract 22,Washington,King County,5889,635,398,226,0,18,28,44,28,43,120,89,131,108,85,75,6,7,5491,704,464,147,479,157,280,119,2899,439,883,281,377,144,109,73,6.8,3.76783705209457,56,64,4.4,4.92778241576131,1279,254,186,158,212,163,16,21,16,22,178,213,26,29,5255,698,3.2,2.66126514919412,3.6,2.74051783692849,0.3,0.355391598306744,0.3,0.372427376356127,3.0,3.60219866029522,0.4,0.490137005290066,89.2,6.92114567709858,,,98115,53033002200
19,53033002400,962528,0,Census Tract 24,Washington,King County,3172,384,124,68,13,14,12,14,17,27,82,48,0,13,0,13,0,13,3048,383,194,51,212,74,191,69,1719,331,580,203,108,62,44,36,3.9,2.09086979269401,42,33,6.6,5.01966153689775,639,118,56,46,68,62,11,14,28,24,65,58,30,34,2914,393,1.8,1.43435376441129,2.1,1.93729720504473,0.3,0.439360783955301,0.9,0.749036051987356,2.0,1.81159324689689,0.9,1.06574639698413,91.9,5.46086070032042,,,98115,53033002400
20,53033002500,984334,0,Census Tract 25,Washington,King County,3466,467,158,90,0,13,0,13,0,13,117,71,13,15,15,17,13,15,3308,442,146,68,361,189,162,81,2114,290,435,121,75,37,15,15,4.6,2.52296531606469,0,23,0.0,3.43796711509716,669,218,54,34,104,82,41,33,10,15,72,46,96,63,3089,428,1.6,0.95823379650858,3.0,2.33103978033983,1.2,0.938670888260083,0.3,0.431026067691465,2.1,1.29732882392183,2.8,1.77893407179002,89.1,2.87914051901766,,,98115,53033002500
21,53033002600,1216627,28175,Census Tract 26,Washington,King County,5219,678,351,148,0,18,0,18,47,74,237,121,66,46,0,18,1,3,4868,670,311,108,335,101,372,122,3233,607,496,146,85,57,36,46,6.7,2.69784482179668,47,78,4.4,7.27354024602311,1065,207,152,112,199,125,69,66,54,47,167,93,68,55,4510,623,2.9,2.11238855240584,3.8,2.34331222996412,1.3,1.25289248417347,1.0,0.890467862786345,3.2,1.73278621125721,1.3,1.04015968587843,86.4,4.05816535194285,,,98115,53033002600
22,53033002700,1584847,0,Census Tract 27,Washington,King County,5965,748,272,148,11,18,7,13,0,18,173,123,66,73,0,18,15,23,5693,745,684,228,384,155,159,72,3385,478,966,255,95,66,20,33,4.6,2.41435129237703,18,29,1.4,2.30551790369096,1245,286,193,116,79,85,284,417,20,32,246,152,0,18,5143,571,3.2,1.90188123498912,1.3,1.41526814519521,4.8,6.9652386261414,0.3,0.534812560872392,4.1,2.49516911197678,0.0,0.30176026823135,86.2,14.4404805133845,,,98103,53033002700
23,53033002800,988287,0,Census Tract 28,Washington,King County,4695,540,193,122,0,13,0,13,0,13,159,117,21,34,0,13,13,21,4502,557,210,89,236,79,250,134,3218,455,419,118,147,147,22,34,4.1,2.5551334555418,0,23,0.0,3.30459770114942,696,181,74,60,119,111,50,50,21,33,52,49,47,44,4332,542,1.6,1.26503224178899,2.5,2.34617536581669,1.1,1.05789525259767,0.4,0.700990196058862,1.1,1.03585999765927,1.0,0.930067467277978,92.3,4.54387203149278,,,98103,53033002800
24,53033002900,986209,0,Census Tract 29,Washington,King County,4732,543,277,209,49,77,0,13,0,13,203,140,15,24,0,13,10,16,4455,577,294,94,382,135,253,104,2727,357,736,245,54,48,9,15,5.9,4.36535852974764,49,79,5.0,8.00574882695757,978,210,142,96,135,140,9,15,47,46,24,33,54,87,4321,575,3.0,1.99930283119896,2.9,2.94041174144398,0.2,0.316238481716561,1.0,0.96540020712982,0.5,0.694946767275887,1.1,1.83387672865084,91.3,6.15285707760164,,,98117,53033002900
25,53033003000,1493249,0,Census Tract 30,Washington,King County,6335,609,176,130,26,44,17,28,0,18,133,89,0,18,0,18,0,18,6159,611,287,121,620,167,420,148,3986,508,707,161,102,90,37,41,2.8,2.03463744906225,43,55,3.1,3.97016208180331,1370,260,96,82,80,94,15,24,15,23,466,314,51,74,5612,543,1.5,1.28617236171104,1.3,1.47884559309941,0.2,0.378163242534975,0.2,0.362348107663405,7.4,4.90588734170948,0.8,1.16554709833917,88.6,0.972165911987848,,,98117,53033003000
26,53033003100,2236733,472744,Census Tract 31,Washington,King County,6851,814,232,119,5,9,5,10,20,34,76,92,71,62,55,84,0,18,6619,810,601,150,485,187,525,216,3547,541,1191,353,214,116,56,65,3.4,1.68973025055207,30,37,1.8,2.22546241855057,1641,325,72,52,160,98,20,34,0,18,42,66,0,18,6557,800,1.1,0.74867169249905,2.3,1.40327650666676,0.3,0.49506433310321,0.0,0.262735367099693,0.6,0.960605398012581,0.0,0.262735367099693,95.7,2.65367132812067,,,98117,53033003100
27,53033003400,787161,0,Census Tract 34,Washington,King County,3643,421,40,27,0,13,0,13,6,9,11,17,14,16,0,13,9,14,3603,421,349,166,217,73,203,144,2162,274,575,125,51,40,46,39,1.1,0.730204544039489,6,20,0.8,2.57021738513675,775,232,6,9,34,25,32,29,30,28,107,62,37,35,3397,423,0.2,0.246314853871935,0.9,0.677718921849456,0.9,0.789548386007484,0.8,0.762682846333042,2.9,1.66770262302302,1.0,0.953550131440939,93.2,4.32428151275787,,,98107,53033003400
28,53033003500,1284745,0,Census Tract 35,Washington,King County,4197,333,234,127,21,29,0,13,8,14,124,90,72,48,9,14,0,13,3963,355,194,76,294,82,197,80,2350,225,663,134,151,59,114,121,5.6,2.99346154631511,29,35,4.1,4.83494783326861,714,142,181,118,53,45,93,53,108,119,80,47,141,152,3541,302,4.3,2.79063264430333,1.3,1.06750270524198,2.2,1.25050828344804,2.6,2.82799810865021,1.9,1.1095882129871,3.4,3.61181192147061,84.4,2.63930070786485,,,98103,53033003500
29,53033003800,624606,0,Census Tract 38,Washington,King County,2464,314,158,78,0,13,0,13,0,13,136,77,20,16,2,6,0,13,2306,303,118,44,240,57,150,98,1510,258,235,61,35,26,18,15,6.4,3.05829685851007,0,23,0.0,4.52755905511811,508,124,81,59,77,42,79,70,1,2,22,22,33,28,2171,332,3.3,2.35754983870312,3.1,1.65737274852665,3.2,2.8113747897524,0.0,0.0810038939498538,0.9,0.885577603322202,1.3,1.1234738071927,88.1,7.44836261024585,,,98115,53033003800
30,53033003900,973808,0,Census Tract 39,Washington,King County,3137,460,144,86,10,18,29,32,0,13,97,53,8,12,0,13,0,13,2993,434,155,57,253,76,396,181,1626,274,412,84,57,37,94,46,4.6,2.65755240709964,39,39,4.6,4.48329873835915,843,208,72,58,72,56,122,93,21,18,52,40,50,56,2748,434,2.3,1.81800990971719,2.3,1.75313171820109,3.9,2.90924857707467,0.7,0.565337576895662,1.7,1.25172119897651,1.6,1.76977881427903,87.6,5.13819452490604,,,98115,53033003900
31,53033004000,2574586,3232248,Census Tract 40,Washington,King County,3179,388,429,154,32,48,0,13,33,49,325,120,39,44,0,13,0,13,2750,377,56,46,270,113,330,156,1526,238,422,103,95,43,51,37,13.5,4.55569572596803,65,70,9.0,9.34691125975113,721,210,277,144,152,81,41,35,0,13,8,13,50,54,2651,381,8.7,4.40311538732837,4.8,2.48024203240433,1.3,1.0896642233446,0.0,0.408933626926707,0.3,0.407778546340419,1.6,1.68776555597419,83.4,6.328281234336,,,98115,53033004000
32,53033004301,979236,0,Census Tract 43.01,Washington,King County,3533,410,792,243,46,52,0,13,17,28,689,235,40,37,0,13,0,13,2741,320,433,166,176,67,110,53,1453,179,429,91,97,53,43,29,22.4,6.36704385081262,63,60,8.1,7.40216705417435,782,196,535,185,257,118,40,61,169,151,52,42,45,38,2435,281,15.1,4.93265870562624,7.3,3.23149527883508,1.1,1.721571561667,4.8,4.23778494730953,1.5,1.17645685075281,1.3,1.06536815747806,68.9,11.2796992414616,,,98105,53033004301
33,53033004302,331137,0,Census Tract 43.02,Washington,King County,3560,764,1628,473,0,13,43,66,0,13,1531,430,11,18,34,31,9,14,1932,495,22,26,26,28,54,36,1605,482,94,59,54,34,77,39,45.7,8.95634835463296,43,69,29.7,44.216385694353,145,86,1199,462,429,172,327,232,118,60,407,264,8,14,1072,219,33.7,10.7783856945948,12.1,4.08104576683366,9.2,6.2115673700639,3.3,1.52792348489518,11.4,6.99809594039693,0.2,0.390290175034245,30.1,8.9221495753145,,,98105,53033004302
34,53033004500,670997,0,Census Tract 45,Washington,King County,3474,662,603,296,25,31,7,12,20,31,537,292,4,9,8,14,2,4,2871,595,156,83,131,77,183,120,2142,573,219,74,40,25,0,13,17.4,7.85222914287872,52,45,10.0,7.97916613907777,522,171,401,237,202,122,111,93,114,114,191,101,160,173,2295,563,11.5,6.45778031828697,5.8,3.33242143474444,3.2,2.60686958774319,3.3,3.22138881424092,5.5,2.711975475361,4.6,4.90190272673418,66.1,10.2059917618882,,,98105,53033004500
35,53033004600,1552358,1033232,Census Tract 46,Washington,King County,3455,490,300,168,0,13,8,14,7,12,258,167,27,27,0,13,0,13,3155,373,191,90,249,100,112,48,1921,306,568,136,90,49,24,23,8.7,4.70399638661242,15,23,2.6,3.99962231127629,567,145,174,103,126,122,29,26,62,66,81,51,24,30,2959,347,5.0,2.89436062026919,3.6,3.4930298826681,0.8,0.743057470562585,1.8,1.89324563388893,2.3,1.43818705542484,0.7,0.862699890384349,85.6,15.7608195488831,,,98103,53033004600
36,53033004800,1278329,26886,Census Tract 48,Washington,King County,5039,605,203,105,0,18,0,18,0,18,141,74,62,73,0,18,0,18,4836,604,268,129,285,105,222,150,3494,574,469,154,83,53,15,25,4.0,2.02683234660689,0,31,0.0,4.0,775,226,155,96,48,49,161,120,15,24,121,79,64,38,4475,617,3.1,1.8690007002619,1.0,0.965666093652049,3.2,2.35032467619159,0.3,0.474942114439757,2.4,1.54103452034567,1.3,0.7385391076719,88.8,6.01983051026378,,,98107,53033004800
37,53033005000,757380,0,Census Tract 50,Washington,King County,4357,544,257,167,0,13,0,13,0,13,223,166,34,28,0,13,0,13,4100,528,156,70,203,94,194,121,3209,480,176,113,55,43,107,44,5.9,3.76149252123643,0,23,0.0,4.15913200723327,553,170,63,53,194,160,51,51,79,120,155,106,32,36,3783,535,1.4,1.2029616417317,4.5,3.62992638928854,1.2,1.16137055296631,1.8,2.74486871388123,3.6,2.39197564174754,0.7,0.82115218165251,86.8,5.76660988174432,,,98103,53033005000
